[2025-07-21 22:47:17,370][__main__][INFO] - — Optimising with AugLagLoss + FIRE —
[2025-07-21 22:47:22,411][__main__][INFO] - step  305 | loss = 4647726921122150243893248.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.052e+10 | scale_scatt=6.104e+08 | rho=9.313e+17 | lambda_corr=5.973e+21 | 
[2025-07-21 22:47:22,498][__main__][INFO] - step  310 | loss = 8861166758202974941478912.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=6.824e+10 | scale_scatt=1.365e+09 | rho=4.657e+18 | lambda_corr=1.230e+22 | 
[2025-07-21 22:47:22,608][__main__][INFO] - step  315 | loss = 22115819916714455141974016.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=6.824e+10 | scale_scatt=1.365e+09 | rho=4.657e+18 | lambda_corr=2.986e+22 | 
[2025-07-21 22:47:22,691][__main__][INFO] - step  320 | loss = 41795143147627150005239808.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.526e+11 | scale_scatt=3.052e+09 | rho=2.328e+19 | lambda_corr=6.149e+22 | 
[2025-07-21 22:47:22,765][__main__][INFO] - step  325 | loss = 108068377811303926622846976.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.526e+11 | scale_scatt=3.052e+09 | rho=2.328e+19 | lambda_corr=1.493e+23 | 
[2025-07-21 22:47:22,833][__main__][INFO] - step  330 | loss = 203361610588312892950446080.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.412e+11 | scale_scatt=6.824e+09 | rho=1.164e+20 | lambda_corr=3.074e+23 | 
[2025-07-21 22:47:22,904][__main__][INFO] - step  335 | loss = 534727760848266683901542400.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.412e+11 | scale_scatt=6.824e+09 | rho=1.164e+20 | lambda_corr=7.466e+23 | 
[2025-07-21 22:47:22,980][__main__][INFO] - step  340 | loss = 1004254471750338829881442304.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=7.629e+11 | scale_scatt=1.526e+10 | rho=5.821e+20 | lambda_corr=1.537e+24 | 
[2025-07-21 22:47:23,056][__main__][INFO] - step  345 | loss = 2661085389070804448022888448.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=7.629e+11 | scale_scatt=1.526e+10 | rho=5.821e+20 | lambda_corr=3.733e+24 | 
[2025-07-21 22:47:23,135][__main__][INFO] - step  350 | loss = 4993201874507754029874937856.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.706e+12 | scale_scatt=3.412e+10 | rho=2.910e+21 | lambda_corr=7.686e+24 | 
[2025-07-21 22:47:23,208][__main__][INFO] - step  355 | loss = 13277357198979845068964233216.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=1.706e+12 | scale_scatt=3.412e+10 | rho=2.910e+21 | lambda_corr=1.867e+25 | 
[2025-07-21 22:47:23,279][__main__][INFO] - step  360 | loss = 24903241448135897901311197184.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.815e+12 | scale_scatt=7.629e+10 | rho=1.455e+22 | lambda_corr=3.843e+25 | 
[2025-07-21 22:47:23,356][__main__][INFO] - step  365 | loss = 66324012757834059868406808576.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=3.815e+12 | scale_scatt=7.629e+10 | rho=1.455e+22 | lambda_corr=9.333e+25 | 
[2025-07-21 22:47:23,436][__main__][INFO] - step  370 | loss = 124375856147625362215982333952.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=8.530e+12 | scale_scatt=1.706e+11 | rho=7.276e+22 | lambda_corr=1.921e+26 | 
[2025-07-21 22:47:23,625][__main__][INFO] - step  375 | loss = 331479715057299413486282997760.000000 | χ²_corr=7.545e+02 | χ²_scatt=6.656e+14 | q_loss=4.000e+02 | scale_q=8.530e+12 | scale_scatt=1.706e+11 | rho=7.276e+22 | lambda_corr=4.666e+26 | 
