2026-02-05 10:18:35,578 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1100', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:18:56,773 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1200', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:19:13,439 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1300', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:19:30,174 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1400', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:19:46,007 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1500', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:20:02,214 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1600', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:20:18,574 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1700', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:20:36,114 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1800', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:20:52,659 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 1900', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
2026-02-05 10:21:08,107 INFO    MainThread:31339 [wandb_run.py:_config_callback():1363] config_cb ('_wandb', 'visualize', 'spectrum/S(Q)') {'panel_type': 'Vega2', 'panel_config': {'panelDefId': 'wandb/lineseries/v0', 'fieldSettings': {'step': 'step', 'lineKey': 'lineKey', 'lineVal': 'lineVal'}, 'stringSettings': {'title': 'S(Q) - Step 2000', 'xname': 'Q (Å⁻¹)'}, 'transform': {'name': 'tableWithLeafColNames'}, 'userQuery': {'queryFields': [{'name': 'runSets', 'args': [{'name': 'runSets', 'value': '${runSets}'}], 'fields': [{'name': 'id', 'fields': []}, {'name': 'name', 'fields': []}, {'name': '_defaultColorIndex', 'fields': []}, {'name': 'summaryTable', 'args': [{'name': 'tableKey', 'value': 'spectrum/S(Q)_table'}], 'fields': []}]}]}}} None
