Q,SQ
7.964008052,1.029683
7.96676321,1.028508
7.969518126,1.027019
7.972272799,1.025756
7.975027229,1.026495
7.977781416,1.025811
7.98053536,1.020462
7.983289061,1.013891
7.986042519,1.008741
7.988795733,1.006713
7.991548705,1.007825
7.994301432,1.009729
7.997053917,1.012799
7.999806157,1.017516
8.002558154,1.023119
8.005309907,1.027976
8.008061417,1.029713
8.010812682,1.028415
8.013563704,1.026229
8.016314481,1.024981
8.019065014,1.023795
8.021815303,1.020577
8.024565347,1.018474
8.027315147,1.019194
8.030064703,1.019332
8.032814014,1.019291
8.03556308,1.019793
8.038311901,1.020647
8.041060478,1.022108
8.043808809,1.022389
8.046556896,1.021721
8.049304737,1.020438
8.052052334,1.018589
8.054799685,1.016857
8.05754679,1.01343
8.06029365,1.008399
8.063040265,1.00491
8.065786634,1.003873
8.068532757,1.00405
8.071278635,1.005362
8.074024266,1.006836
8.076769652,1.005904
8.079514792,1.004234
8.082259685,1.005061
8.085004333,1.005838
8.087748734,1.004656
8.090492889,1.003516
8.093236797,1.004546
8.095980459,1.007628
8.098723874,1.009808
8.101467042,1.009931
8.104209964,1.009006
8.106952639,1.009187
8.109695066,1.010538
8.112437247,1.009869
8.115179181,1.007515
8.117920867,1.004937
8.120662307,1.002459
8.123403498,1.000237
8.126144443,0.997532
8.12888514,0.996756
8.131625589,1.000003
8.13436579,1.004526
8.137105744,1.006453
8.13984545,1.005132
8.142584908,1.002299
8.145324118,0.998846
8.148063079,0.996107
8.150801793,0.993316
8.153540258,0.988397
8.156278475,0.985448
8.159016443,0.986199
8.161754163,0.984636
8.164491634,0.979497
8.167228857,0.975653
8.169965831,0.974427
8.172702556,0.97494
8.175439032,0.976888
8.178175258,0.977497
8.180911236,0.976539
8.183646965,0.977722
8.186382444,0.981153
8.189117674,0.985648
8.191852654,0.992251
8.194587385,0.999084
8.197321867,1.002741
8.200056098,1.003202
8.20279008,1.000441
8.205523812,0.994778
8.208257294,0.988448
8.210990526,0.983248
8.213723508,0.980392
8.216456239,0.98068
8.219188721,0.982415
8.221920952,0.980986
8.224652932,0.976883
8.227384662,0.973804
8.230116141,0.970556
8.23284737,0.966435
8.235578348,0.963178
8.238309075,0.961819
8.241039551,0.963071
8.243769776,0.96585
8.24649975,0.968534
8.249229472,0.969934
8.251958944,0.971352
8.254688164,0.974661
8.257417132,0.977592
8.260145849,0.977728
8.262874315,0.975327
8.265602528,0.972557
8.26833049,0.970046
8.2710582,0.964456
8.273785659,0.955606
8.276512865,0.946916
8.279239819,0.941714
8.28196652,0.94144
8.28469297,0.942769
8.287419167,0.943495
8.290145112,0.944667
8.292870804,0.947921
8.295596243,0.952712
8.29832143,0.955997
8.301046364,0.9572
8.303771045,0.957433
8.306495473,0.957946
8.309219649,0.95774
8.311943571,0.95345
8.314667239,0.947172
8.317390655,0.94228
8.320113817,0.941263
8.322836726,0.945662
8.325559381,0.950743
8.328281783,0.953448
8.331003931,0.954477
8.333725825,0.954501
8.336447465,0.954672
8.339168852,0.952863
8.341889984,0.949255
8.344610862,0.948094
8.347331486,0.950725
8.350051856,0.95406
8.352771972,0.954338
8.355491833,0.9534
8.358211439,0.951313
8.360930791,0.946749
8.363649888,0.943066
8.36636873,0.939436
8.369087318,0.933618
8.371805651,0.928292
8.374523728,0.926206
8.377241551,0.926481
8.379959118,0.92787
8.38267643,0.930353
8.385393487,0.930997
8.388110288,0.930494
8.390826834,0.932075
8.393543124,0.93252
8.396259158,0.928802
8.398974937,0.924362
8.40169046,0.923618
8.404405727,0.925197
8.407120737,0.927204
8.409835492,0.92994
8.412549991,0.932056
8.415264233,0.934114
8.417978219,0.935447
8.420691949,0.93296
8.423405422,0.927413
8.426118638,0.920242
8.428831598,0.913465
8.431544301,0.911433
8.434256747,0.914869
8.436968937,0.919106
8.439680869,0.920109
8.442392544,0.919492
8.445103962,0.919663
8.447815123,0.918925
8.450526026,0.916447
8.453236672,0.912385
8.455947061,0.909496
8.458657192,0.912616
8.461367065,0.917801
8.464076681,0.920022
8.466786038,0.919306
8.469495138,0.917606
8.47220398,0.919123
8.474912564,0.921802
8.477620889,0.921393
8.480328956,0.917775
8.483036765,0.912816
8.485744316,0.909596
8.488451608,0.906579
8.491158642,0.903795
8.493865416,0.903238
8.496571933,0.904649
8.49927819,0.90829
8.501984188,0.911604
8.504689928,0.912072
8.507395408,0.909689
8.510100629,0.905417
8.512805591,0.900763
8.515510294,0.897155
8.518214737,0.896733
8.520918921,0.8998
8.523622845,0.90265
8.52632651,0.902398
8.529029914,0.900092
8.531733059,0.898221
8.534435944,0.895567
8.53713857,0.890713
8.539840935,0.887377
8.54254304,0.888883
8.545244884,0.892933
8.547946469,0.896237
8.550647793,0.897488
8.553348857,0.896609
8.55604966,0.895588
8.558750202,0.895022
8.561450484,0.892202
8.564150505,0.887302
8.566850265,0.884932
8.569549764,0.885909
8.572249002,0.885778
8.574947978,0.884037
8.577646694,0.883939
8.580345149,0.885915
8.583043342,0.888685
8.585741273,0.890824
8.588438943,0.892
8.591136351,0.891893
8.593833498,0.890566
8.596530383,0.889738
8.599227006,0.889822
8.601923367,0.888743
8.604619466,0.886317
8.607315303,0.884467
8.610010878,0.884338
8.612706191,0.886783
8.615401241,0.891018
8.618096028,0.894309
8.620790554,0.895559
8.623484816,0.897265
8.626178816,0.899647
8.628872553,0.898482
8.631566027,0.893499
8.634259239,0.888824
8.636952187,0.885467
8.639644872,0.882427
8.642337294,0.88001
8.645029453,0.878173
8.647721348,0.876079
8.650412981,0.874211
8.653104349,0.873898
8.655795454,0.87232
8.658486295,0.868595
8.661176873,0.867594
8.663867186,0.867618
8.666557236,0.868306
8.669247022,0.87275
8.671936543,0.876292
8.674625801,0.876933
8.677314794,0.877121
8.680003523,0.876798
8.682691988,0.874138
8.685380188,0.871128
8.688068123,0.870481
8.690755794,0.868587
8.6934432,0.86687
8.696130341,0.868289
8.698817218,0.868641
8.701503829,0.868145
8.704190175,0.869245
8.706876257,0.87217
8.709562072,0.87805
8.712247623,0.885579
8.714932908,0.890997
8.717617928,0.891915
8.720302682,0.890583
8.722987171,0.888643
8.725671394,0.884116
8.728355351,0.879054
8.731039042,0.875822
8.733722467,0.872858
8.736405626,0.86887
8.739088519,0.864852
8.741771146,0.86302
8.744453507,0.861347
8.747135601,0.859627
8.749817429,0.859757
8.75249899,0.86028
8.755180284,0.862768
8.757861312,0.866929
8.760542073,0.869087
8.763222568,0.870012
8.765902795,0.872198
8.768582755,0.875549
8.771262448,0.87793
8.773941874,0.879294
8.776621033,0.880409
8.779299924,0.879304
8.781978548,0.87649
8.784656905,0.874558
8.787334994,0.873337
8.790012815,0.871776
8.792690368,0.869751
8.795367654,0.869491
8.798044671,0.871054
8.800721421,0.870828
8.803397902,0.86995
8.806074116,0.870116
8.808750061,0.871505
8.811425738,0.873276
8.814101146,0.872914
8.816776286,0.871947
8.819451157,0.873021
8.82212576,0.876755
8.824800094,0.87926
8.827474159,0.877592
8.830147955,0.87569
8.832821482,0.87427
8.83549474,0.87021
8.838167729,0.863989
8.840840449,0.860872
8.8435129,0.862819
8.846185081,0.865048
8.848856992,0.868102
8.851528634,0.873057
8.854200007,0.875747
8.856871109,0.876186
8.859541942,0.87471
8.862212505,0.870069
8.864882798,0.866708
8.867552821,0.868751
8.870222574,0.871538
8.872892057,0.871616
8.87556127,0.872528
8.878230212,0.875958
8.880898883,0.87902
8.883567284,0.878803
8.886235415,0.876659
8.888903275,0.874991
8.891570864,0.873662
8.894238182,0.874545
8.896905229,0.878295
8.899572005,0.882699
8.90223851,0.885902
8.904904744,0.888009
8.907570707,0.889388
8.910236398,0.887437
8.912901818,0.884989
8.915566967,0.883866
8.918231843,0.881608
8.920896449,0.882854
8.923560782,0.888063
8.926224844,0.892469
8.928888633,0.89523
8.931552151,0.895905
8.934215397,0.893926
8.93687837,0.889909
8.939541071,0.888068
8.9422035,0.889115
8.944865657,0.890748
8.947527541,0.894371
8.950189152,0.898654
8.952850491,0.901826
8.955511557,0.903132
8.958172351,0.89985
8.960832871,0.893054
8.963493119,0.887507
8.966153093,0.886308
8.968812795,0.887677
8.971472223,0.889361
8.974131377,0.892684
8.976790259,0.897362
8.979448867,0.900267
8.982107201,0.900132
8.984765262,0.899424
8.98742305,0.900959
8.990080563,0.904984
8.992737803,0.909532
8.995394768,0.913196
8.99805146,0.915361
9.000707877,0.914653
9.003364021,0.912324
9.00601989,0.908065
9.008675484,0.90169
9.011330805,0.898711
9.013985851,0.899296
9.016640622,0.899772
9.019295118,0.900304
9.02194934,0.901033
9.024603287,0.900405
9.027256959,0.898493
9.029910356,0.898455
9.032563479,0.900339
9.035216325,0.902459
9.037868897,0.90568
9.040521193,0.906885
9.043173214,0.904918
9.04582496,0.902143
9.04847643,0.897171
9.051127624,0.892196
9.053778543,0.890191
9.056429186,0.8915
9.059079553,0.897038
9.061729644,0.904158
9.064379459,0.910494
9.067028997,0.915449
9.06967826,0.918272
9.072327246,0.917989
9.074975956,0.915388
9.07762439,0.912003
9.080272547,0.907087
9.082920427,0.903935
9.085568031,0.902754
9.088215358,0.902854
9.090862408,0.90846
9.093509182,0.916266
9.096155678,0.92209
9.098801897,0.927318
9.101447839,0.931506
9.104093504,0.932564
9.106738891,0.93052
9.109384001,0.928401
9.112028833,0.926104
9.114673388,0.924549
9.117317666,0.926703
9.119961665,0.927904
9.122605387,0.926393
9.125248831,0.923469
9.127891997,0.91819
9.130534885,0.9126
9.133177494,0.906551
9.135819826,0.90102
9.138461879,0.900337
9.141103654,0.904699
9.14374515,0.912256
9.146386368,0.919729
9.149027307,0.924904
9.151667968,0.929693
9.15430835,0.934395
9.156948452,0.936223
9.159588276,0.932434
9.162227821,0.926959
9.164867087,0.925525
9.167506074,0.926054
9.170144781,0.927701
9.172783209,0.930987
9.175421358,0.934487
9.178059227,0.939266
9.180696817,0.944969
9.183334127,0.949106
9.185971157,0.949086
9.188607907,0.947494
9.191244378,0.948018
9.193880568,0.949053
9.196516478,0.949584
9.199152109,0.949521
9.201787459,0.949293
9.204422528,0.949171
9.207057318,0.949015
9.209691827,0.948659
9.212326055,0.947403
9.214960003,0.948047
9.21759367,0.953698
9.220227056,0.958789
9.222860161,0.958392
9.225492986,0.959516
9.228125529,0.964456
9.230757792,0.967483
9.233389773,0.968197
9.236021473,0.968125
9.238652891,0.969314
9.241284028,0.975322
9.243914884,0.983022
9.246545458,0.98386
9.24917575,0.980095
9.251805761,0.98049
9.254435489,0.982282
9.257064936,0.979927
9.259694101,0.974945
9.262322984,0.969894
9.264951585,0.967072
9.267579903,0.967435
9.270207939,0.968621
9.272835693,0.970105
9.275463164,0.972285
9.278090353,0.974846
9.280717259,0.979639
9.283343882,0.984419
9.285970223,0.987225
9.288596281,0.990158
9.291222055,0.99298
9.293847547,0.996385
9.296472756,1.001943
9.299097681,1.006578
9.301722323,1.003712
9.304346682,0.996747
9.306970758,0.99446
9.30959455,0.992986
9.312218058,0.989739
9.314841283,0.986582
9.317464223,0.983014
9.320086881,0.983746
9.322709254,0.990499
9.325331343,0.997429
9.327953148,0.999934
9.330574669,1.002638
9.333195906,1.009199
9.335816858,1.013604
9.338437526,1.014117
9.34105791,1.012624
9.343678009,1.009243
9.346297823,1.008515
9.348917353,1.012886
9.351536598,1.01696
9.354155558,1.017167
9.356774233,1.017421
9.359392623,1.018965
9.362010728,1.01871
9.364628548,1.018516
9.367246083,1.01859
9.369863332,1.014515
9.372480296,1.00919
9.375096974,1.00694
9.377713367,1.005543
9.380329474,1.004747
9.382945295,1.00602
9.385560831,1.010471
9.38817608,1.018195
9.390791044,1.026247
9.393405721,1.03178
9.396020113,1.035771
9.398634218,1.039966
9.401248037,1.041375
9.403861569,1.039546
9.406474815,1.03857
9.409087775,1.038078
9.411700448,1.037853
9.414312834,1.03704
9.416924934,1.033257
9.419536746,1.030664
9.422148272,1.031844
9.42475951,1.033968
9.427370462,1.037137
9.429981126,1.043596
9.432591503,1.050397
9.435201593,1.053542
9.437811395,1.055713
9.44042091,1.058865
9.443030138,1.059643
9.445639077,1.05557
9.448247729,1.047919
9.450856093,1.041848
9.453464169,1.040343
9.456071958,1.040156
9.458679458,1.038145
9.46128667,1.036095
9.463893594,1.038827
9.466500229,1.044873
9.469106577,1.047764
9.471712635,1.047176
9.474318406,1.046155
9.476923887,1.046545
9.47952908,1.04799
9.482133984,1.048756
9.4847386,1.049692
9.487342926,1.051393
9.489946963,1.054375
9.492550712,1.058211
9.495154171,1.061063
9.497757341,1.063613
9.500360222,1.067547
9.502962813,1.071869
9.505565114,1.072634
9.508167127,1.070098
9.510768849,1.066845
9.513370282,1.063691
9.515971425,1.060925
9.518572278,1.059085
9.521172842,1.059821
9.523773115,1.062287
9.526373098,1.065946
9.528972791,1.069973
9.531572193,1.073421
9.534171306,1.078295
9.536770127,1.084575
9.539368659,1.090795
9.541966899,1.093745
9.54456485,1.093074
9.547162509,1.092778
9.549759877,1.092337
9.552356955,1.090881
9.554953742,1.091467
9.557550237,1.094281
9.560146442,1.095764
9.562742355,1.097072
9.565337977,1.098063
9.567933307,1.094093
9.570528346,1.088856
9.573123094,1.086433
9.57571755,1.084922
9.578311714,1.084418
9.580905587,1.085068
9.583499167,1.084283
9.586092456,1.082667
9.588685453,1.083405
9.591278157,1.082549
9.59387057,1.080164
9.59646269,1.083248
9.599054518,1.088636
9.601646053,1.091295
9.604237296,1.092549
9.606828246,1.094127
9.609418904,1.09772
9.612009269,1.104453
9.614599342,1.110318
9.617189121,1.109835
9.619778607,1.107627
9.622367801,1.108361
9.624956701,1.108624
9.627545308,1.107504
9.630133622,1.105896
9.632721642,1.105077
9.635309369,1.104124
9.637896803,1.099004
9.640483943,1.089986
9.643070789,1.081988
9.645657342,1.080065
9.6482436,1.082118
9.650829565,1.085262
9.653415236,1.091195
9.656000613,1.097482
9.658585695,1.100543
9.661170484,1.098768
9.663754978,1.093771
9.666339177,1.092577
9.668923083,1.09893
9.671506693,1.10844
9.674090009,1.115399
9.676673031,1.119885
9.679255758,1.12335
9.681838189,1.122846
9.684420326,1.116005
9.687002168,1.10523
9.689583715,1.095503
9.692164967,1.090374
9.694745923,1.089081
9.697326584,1.090131
9.69990695,1.094924
9.70248702,1.104395
9.705066795,1.116477
9.707646274,1.126163
9.710225457,1.130645
9.712804345,1.130399
9.715382936,1.126995
9.717961232,1.122421
9.720539232,1.117536
9.723116935,1.114837
9.725694343,1.114685
9.728271454,1.115616
9.730848268,1.117584
9.733424787,1.119919
9.736001009,1.122408
9.738576934,1.122096
9.741152563,1.118865
9.743727895,1.118529
9.74630293,1.122193
9.748877668,1.126904
9.751452109,1.130995
9.754026253,1.133797
9.7566001,1.13473
9.75917365,1.13416
9.761746903,1.131682
9.764319858,1.125062
9.766892516,1.117268
9.769464876,1.114078
9.772036939,1.114345
9.774608704,1.114386
9.777180171,1.114542
9.77975134,1.114449
9.782322212,1.111183
9.784892785,1.108364
9.787463061,1.111537
9.790033038,1.11607
9.792602717,1.118186
9.795172098,1.120099
9.797741181,1.12288
9.800309965,1.125414
9.80287845,1.124089
9.805446637,1.11815
9.808014525,1.111516
9.810582114,1.112241
9.813149405,1.120594
9.815716396,1.124853
9.818283089,1.124856
9.820849482,1.128187
9.823415577,1.134519
9.825981372,1.139343
9.828546868,1.137805
9.831112064,1.131767
9.833676961,1.128208
9.836241558,1.130316
9.838805856,1.13193
9.841369854,1.129714
9.843933552,1.130941
9.846496951,1.13652
9.849060049,1.142847
9.851622848,1.147633
9.854185346,1.148764
9.856747544,1.148859
9.859309442,1.149543
9.86187104,1.149108
9.864432337,1.146946
9.866993333,1.144902
9.869554029,1.144431
9.872114425,1.141698
9.87467452,1.13645
9.877234314,1.131659
9.879793807,1.129312
9.882352999,1.131821
9.88491189,1.135618
9.88747048,1.139594
9.890028768,1.145477
9.892586756,1.149102
9.895144442,1.148557
9.897701827,1.143457
9.90025891,1.133329
9.902815692,1.124907
9.905372172,1.123707
9.90792835,1.127085
9.910484226,1.131685
9.913039801,1.138056
9.915595074,1.145649
9.918150044,1.151435
9.920704712,1.15433
9.923259079,1.153772
9.925813143,1.14962
9.928366904,1.145512
9.930920363,1.143332
9.93347352,1.140545
9.936026374,1.135818
9.938578925,1.131227
9.941131174,1.131803
9.94368312,1.137894
9.946234763,1.143645
9.948786103,1.14839
9.951337139,1.154345
9.953887873,1.159093
9.956438304,1.16167
9.958988431,1.160704
9.961538255,1.15458
9.964087775,1.146743
9.966636992,1.140232
9.969185905,1.136076
9.971734515,1.133808
9.974282821,1.134175
9.976830823,1.1354
9.979378521,1.132865
9.981925915,1.129676
9.984473005,1.127682
9.987019791,1.125364
9.989566273,1.123449
9.99211245,1.121148
9.994658323,1.122241
9.997203891,1.129152
9.999749156,1.138308
10.00229411,1.144996
10.00483877,1.145122
10.00738312,1.141527
10.00992716,1.136316
10.0124709,1.12731
10.01501434,1.116087
10.01755747,1.107458
10.0201003,1.10502
10.02264281,1.107989
10.02518503,1.113726
10.02772694,1.119393
10.03026854,1.123813
10.03280984,1.126968
10.03535083,1.127212
10.03789152,1.123167
10.0404319,1.116153
10.04297198,1.111224
10.04551174,1.109637
10.04805121,1.10802
10.05059036,1.107158
10.05312922,1.110168
10.05566776,1.117132
10.058206,1.124348
10.06074393,1.12693
10.06328156,1.124353
10.06581888,1.118606
10.06835589,1.112171
10.07089259,1.108378
10.07342899,1.106927
10.07596508,1.108753
10.07850087,1.117016
10.08103635,1.127034
10.08357152,1.133221
10.08610638,1.135352
10.08864094,1.135446
10.09117519,1.135524
10.09370913,1.132593
10.09624276,1.126057
10.09877609,1.120252
10.10130911,1.118483
10.10384182,1.119223
10.10637423,1.115462
10.10890632,1.107395
10.11143811,1.103229
10.11396959,1.105415
10.11650076,1.109415
10.11903163,1.112285
10.12156218,1.117204
10.12409243,1.123469
10.12662237,1.125709
10.129152,1.12253
10.13168132,1.115058
10.13421033,1.108719
10.13673904,1.107568
10.13926743,1.107208
10.14179552,1.105524
10.1443233,1.106862
10.14685076,1.110729
10.14937792,1.110857
10.15190478,1.105964
10.15443132,1.099997
10.15695755,1.095913
10.15948347,1.095997
10.16200908,1.098259
10.16453439,1.098181
10.16705938,1.097279
10.16958407,1.0973
10.17210844,1.095352
10.1746325,1.092539
10.17715626,1.090145
10.1796797,1.085872
10.18220284,1.085161
10.18472566,1.089275
10.18724818,1.091086
10.18977038,1.089937
10.19229227,1.087963
10.19481386,1.086856
10.19733513,1.084455
10.19985609,1.078554
10.20237674,1.072159
10.20489708,1.068108
10.20741711,1.069341
10.20993683,1.072647
10.21245624,1.075227
10.21497533,1.07793
10.21749412,1.077228
10.22001259,1.074609
10.22253076,1.074254
10.22504861,1.074854
10.22756615,1.075352
10.23008337,1.07676
10.23260029,1.077627
10.2351169,1.078802
10.23763319,1.081871
10.24014917,1.084616
10.24266484,1.085252
10.2451802,1.084736
10.24769524,1.088437
10.25020998,1.095359
10.2527244,1.098163
10.2552385,1.097859
10.2577523,1.095903
10.26026578,1.092917
10.26277896,1.091996
10.26529181,1.092385
10.26780436,1.092229
10.27031659,1.090653
10.27282851,1.088015
10.27534012,1.084219
10.27785141,1.080256
10.2803624,1.077003
10.28287306,1.072507
10.28538342,1.069877
10.28789346,1.072624
10.29040319,1.074759
10.2929126,1.073358
10.2954217,1.069883
10.29793049,1.061822
10.30043896,1.05244
10.30294712,1.048937
10.30545497,1.047868
10.3079625,1.046261
10.31046972,1.050564
10.31297662,1.058696
10.31548321,1.062907
10.31798949,1.062157
10.32049545,1.057326
10.3230011,1.050662
10.32550643,1.046856
10.32801145,1.047741
10.33051615,1.049436
10.33302054,1.051268
10.33552462,1.056488
10.33802837,1.059606
10.34053182,1.057801
10.34303495,1.055732
10.34553776,1.054042
10.34804026,1.05237
10.35054245,1.052548
10.35304431,1.052953
10.35554587,1.050072
10.3580471,1.05033
10.36054803,1.055677
10.36304863,1.058221
10.36554892,1.060701
10.3680489,1.064599
10.37054856,1.064257
10.3730479,1.059564
10.37554693,1.053342
10.37804564,1.048455
10.38054404,1.04652
10.38304212,1.048315
10.38553988,1.049691
10.38803732,1.047703
10.39053445,1.047519
10.39303127,1.048606
10.39552776,1.047433
10.39802394,1.043358
10.40051981,1.037697
10.40301535,1.037655
10.40551058,1.042683
10.4080055,1.044711
10.41050009,1.041777
10.41299437,1.037236
10.41548833,1.034145
10.41798198,1.031598
10.4204753,1.028061
10.42296831,1.021807
10.42546101,1.015713
10.42795338,1.015563
10.43044544,1.020386
10.43293717,1.02459
10.4354286,1.023315
10.4379197,1.020197
10.44041048,1.018759
10.44290095,1.015824
10.4453911,1.010787
10.44788093,1.005351
10.45037044,1.003232
10.45285964,1.006059
10.45534851,1.012944
10.45783707,1.020431
10.46032531,1.023341
10.46281323,1.024714
10.46530083,1.026772
10.46778812,1.024773
10.47027508,1.018149
10.47276172,1.01029
10.47524805,1.002908
10.47773406,0.998294
10.48021974,0.997966
10.48270511,1.000755
10.48519016,1.00505
10.48767489,1.007914
10.4901593,1.007541
10.49264339,1.004836
10.49512716,1.001601
10.49761061,0.998743
10.50009375,0.995365
10.50257656,0.991754
10.50505905,0.989713
10.50754122,0.988952
10.51002307,0.9877
10.5125046,0.983995
10.51498582,0.977351
10.51746671,0.972044
10.51994728,0.970788
10.52242753,0.973572
10.52490746,0.980592
10.52738707,0.990215
10.52986635,1.001171
10.53234532,1.010372
10.53482397,1.019242
10.53730229,1.027955
10.5397803,1.028915
10.54225798,1.024263
10.54473535,1.019504
10.54721239,1.016234
10.54968911,1.012947
10.55216551,1.005415
10.55464158,0.996399
10.55711734,0.990517
10.55959277,0.990981
10.56206789,0.994981
10.56454268,0.993983
10.56701715,0.990025
10.56949129,0.98846
10.57196512,0.990853
10.57443862,0.994091
10.5769118,0.994251
10.57938466,0.995791
10.5818572,0.997694
10.58432941,0.997914
10.5868013,0.997029
10.58927287,0.991736
10.59174412,0.986603
10.59421504,0.985681
10.59668564,0.98767
10.59915592,0.989677
10.60162588,0.988162
10.60409551,0.985663
10.60656482,0.981426
10.60903381,0.974237
10.61150247,0.969093
10.61397081,0.969667
10.61643883,0.975267
10.61890652,0.98167
10.62137389,0.984559
10.62384094,0.982902
10.62630766,0.979816
10.62877406,0.977867
10.63124014,0.975598
10.63370589,0.974062
10.63617132,0.977317
10.63863642,0.982783
10.6411012,0.983021
10.64356565,0.976542
10.64602979,0.969237
10.64849359,0.962569
10.65095708,0.955099
10.65342023,0.948878
10.65588307,0.944351
10.65834558,0.943215
10.66080776,0.946756
10.66326962,0.951036
10.66573115,0.952755
10.66819236,0.956434
10.67065325,0.967036
10.67311381,0.978338
10.67557404,0.984971
10.67803395,0.988716
10.68049354,0.989718
10.6829528,0.990119
10.68541173,0.99222
10.68787034,0.992039
10.69032862,0.988625
10.69278658,0.986893
10.69524421,0.986585
10.69770151,0.9833
10.70015849,0.978529
10.70261515,0.976485
10.70507147,0.97389
10.70752747,0.965407
10.70998315,0.953188
10.7124385,0.941661
10.71489352,0.933624
10.71734822,0.93288
10.71980259,0.936866
10.72225663,0.939809
10.72471035,0.946065
10.72716374,0.956587
10.7296168,0.960116
10.73206954,0.953104
10.73452195,0.945496
10.73697403,0.944529
10.73942578,0.948224
10.74187721,0.952807
10.74432831,0.953996
10.74677909,0.950752
10.74922953,0.949402
10.75167965,0.951176
10.75412944,0.949477
10.75657891,0.945764
10.75902804,0.947075
10.76147685,0.953951
10.76392533,0.961478
10.76637348,0.959873
10.76882131,0.95075
10.7712688,0.945375
10.77371597,0.943912
10.77616281,0.942854
10.77860933,0.940319
10.78105551,0.937392
10.78350136,0.940686
10.78594689,0.952565
10.78839209,0.964972
10.79083696,0.970793
10.7932815,0.974374
10.79572571,0.977716
10.7981696,0.97769
10.80061315,0.978548
10.80305638,0.979045
10.80549927,0.972683
10.80794184,0.966534
10.81038408,0.966812
10.81282599,0.968125
10.81526756,0.968963
10.81770881,0.969947
10.82014973,0.969507
10.82259032,0.969378
10.82503059,0.970023
10.82747052,0.967284
10.82991012,0.959521
10.83234939,0.949774
10.83478833,0.940581
10.83722694,0.935358
10.83966522,0.934891
10.84210318,0.936951
10.8445408,0.940431
10.84697809,0.940883
10.84941505,0.938514
10.85185168,0.939367
10.85428798,0.94067
10.85672394,0.937198
10.85915958,0.934603
10.86159489,0.936993
10.86402986,0.937588
10.86646451,0.937455
10.86889882,0.941261
10.87133281,0.943097
10.87376646,0.94267
10.87619978,0.944591
10.87863277,0.946
10.88106543,0.947258
10.88349775,0.952819
10.88592975,0.954774
10.88836141,0.949285
10.89079274,0.947004
10.89322374,0.946407
10.89565441,0.939899
10.89808475,0.930791
10.90051475,0.924351
10.90294442,0.921821
10.90537376,0.925719
10.90780277,0.935132
10.91023145,0.940425
10.91265979,0.940662
10.9150878,0.941517
10.91751548,0.942812
10.91994283,0.943168
10.92236984,0.942162
10.92479652,0.941249
10.92722287,0.941447
10.92964888,0.942746
10.93207456,0.94383
10.93449991,0.94312
10.93692493,0.942389
10.93934961,0.943462
10.94177396,0.944134
10.94419798,0.940578
10.94662166,0.934528
10.94904501,0.932689
10.95146802,0.935147
10.9538907,0.933948
10.95631305,0.931094
10.95873507,0.934851
10.96115675,0.944522
10.9635781,0.953452
10.96599911,0.954752
10.96841979,0.952289
10.97084013,0.955533
10.97326014,0.961243
10.97567982,0.959455
10.97809916,0.947228
10.98051817,0.931108
10.98293684,0.921162
10.98535518,0.92029
10.98777318,0.922386
10.99019085,0.923033
10.99260819,0.927344
10.99502519,0.936832
10.99744185,0.940441
10.99985818,0.933433
11.00227418,0.922557
11.00468984,0.914097
11.00710516,0.912379
11.00952015,0.915112
11.0119348,0.917339
11.01434912,0.916577
11.0167631,0.913683
11.01917675,0.914542
11.02159006,0.919411
11.02400304,0.924387
11.02641568,0.931786
11.02882798,0.94224
11.03123995,0.947781
11.03365158,0.948214
11.03606288,0.950335
11.03847384,0.950284
11.04088446,0.945181
11.04329475,0.940891
11.0457047,0.938499
11.04811431,0.936542
11.05052359,0.938589
11.05293253,0.940331
11.05534113,0.935388
11.0577494,0.9342
11.06015733,0.938721
11.06256493,0.937403
11.06497218,0.931352
11.0673791,0.925249
11.06978568,0.920222
11.07219193,0.920531
11.07459784,0.92644
11.07700341,0.93147
11.07940864,0.933863
11.08181354,0.936301
11.0842181,0.936886
11.08662232,0.933466
11.0890262,0.92863
11.09142974,0.92488
11.09383295,0.925432
11.09623582,0.932076
11.09863835,0.937574
11.10104055,0.937984
11.1034424,0.936162
11.10584392,0.933456
11.1082451,0.934062
11.11064594,0.933292
11.11304644,0.926436
11.1154466,0.924503
11.11784643,0.930451
11.12024591,0.934668
11.12264506,0.931924
11.12504387,0.923955
11.12744234,0.915592
11.12984047,0.915493
11.13223826,0.922385
11.13463571,0.922904
11.13703282,0.921748
11.1394296,0.92873
11.14182603,0.931755
11.14422213,0.922508
11.14661788,0.911
11.1490133,0.904182
11.15140838,0.900512
11.15380311,0.902538
11.15619751,0.909259
11.15859157,0.913336
11.16098529,0.915264
11.16337866,0.918548
11.1657717,0.920193
11.1681644,0.919123
11.17055675,0.920762
11.17294877,0.926365
11.17534045,0.930732
11.17773178,0.933895
11.18012278,0.93725
11.18251343,0.934628
11.18490375,0.925875
11.18729372,0.921618
11.18968336,0.927492
11.19207265,0.935225
11.1944616,0.938167
11.19685021,0.942179
11.19923848,0.948143
11.2016264,0.950506
11.20401399,0.949971
11.20640124,0.945734
11.20878814,0.937475
11.2111747,0.931855
11.21356092,0.931641
11.2159468,0.933494
11.21833234,0.935392
11.22071754,0.937443
11.22310239,0.93833
11.2254869,0.938111
11.22787107,0.940634
11.2302549,0.94349
11.23263839,0.942211
11.23502153,0.938507
11.23740433,0.933492
11.23978679,0.934309
11.24216891,0.941408
